sensitivity_case,scenario,label,delivered_diesel_cost_usd_per_mwh,hydrogen_capex_multiplier,outage_duration_hours,carbon_price_usd_per_t,total_annual_cost_usd,lcoe_usd_per_mwh_served,diesel_mwh,diesel_co2_t,carbon_cost_usd,eens_mwh,lpsp,critical_load_served_ratio,survivable_outage_duration_h,resilience_penalty_usd,resilience_adjusted_cost_usd,delta_cost_usd,battery_hydrogen_preferred_pure,delta_cost_resilience_adjusted_usd,battery_hydrogen_preferred_resilience
264,diesel_battery,PV + diesel + battery,750.0,1.1,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-2264250.707030898,True,-2481551.369843398,True
264,battery_hydrogen,PV + battery + hydrogen,750.0,1.1,48.0,150.0,4112509.735184814,395.17201311128287,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4112509.735184814,-2264250.707030898,True,-2481551.369843398,True
265,diesel_battery,PV + diesel + battery,750.0,1.15,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-2189152.55673839,True,-2406453.2195508904,True
265,battery_hydrogen,PV + battery + hydrogen,750.0,1.15,48.0,150.0,4187607.8854773217,402.38821176927587,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4187607.8854773217,-2189152.55673839,True,-2406453.2195508904,True
266,diesel_battery,PV + diesel + battery,750.0,1.2,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-2114054.4064458814,True,-2331355.0692583816,True
266,battery_hydrogen,PV + battery + hydrogen,750.0,1.2,48.0,150.0,4262706.03576983,409.60441042726904,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4262706.03576983,-2114054.4064458814,True,-2331355.0692583816,True
267,diesel_battery,PV + diesel + battery,800.0,0.3,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-3790562.488882023,True,-4007863.151694523,True
267,battery_hydrogen,PV + battery + hydrogen,800.0,0.3,48.0,150.0,2910939.3305046884,279.71283458339406,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,2910939.3305046884,-3790562.488882023,True,-4007863.151694523,True
268,diesel_battery,PV + diesel + battery,800.0,0.35,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-3715464.338589515,True,-3932765.0014020153,True
268,battery_hydrogen,PV + battery + hydrogen,800.0,0.35,48.0,150.0,2986037.4807971963,286.9290332413871,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,2986037.4807971963,-3715464.338589515,True,-3932765.0014020153,True
269,diesel_battery,PV + diesel + battery,800.0,0.4,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-3640366.1882970072,True,-3857666.8511095075,True
269,battery_hydrogen,PV + battery + hydrogen,800.0,0.4,48.0,150.0,3061135.631089704,294.1452318993802,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3061135.631089704,-3640366.1882970072,True,-3857666.8511095075,True
270,diesel_battery,PV + diesel + battery,800.0,0.45,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-3565268.0380044994,True,-3782568.7008169997,True
270,battery_hydrogen,PV + battery + hydrogen,800.0,0.45,48.0,150.0,3136233.781382212,301.36143055737324,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3136233.781382212,-3565268.0380044994,True,-3782568.7008169997,True
271,diesel_battery,PV + diesel + battery,800.0,0.5,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-3490169.8877119916,True,-3707470.550524492,True
271,battery_hydrogen,PV + battery + hydrogen,800.0,0.5,48.0,150.0,3211331.93167472,308.57762921536624,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3211331.93167472,-3490169.8877119916,True,-3707470.550524492,True
272,diesel_battery,PV + diesel + battery,800.0,0.55,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-3415071.7374194837,True,-3632372.400231984,True
272,battery_hydrogen,PV + battery + hydrogen,800.0,0.55,48.0,150.0,3286430.0819672276,315.7938278733593,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3286430.0819672276,-3415071.7374194837,True,-3632372.400231984,True
273,diesel_battery,PV + diesel + battery,800.0,0.6,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-3339973.587126976,True,-3557274.249939476,True
273,battery_hydrogen,PV + battery + hydrogen,800.0,0.6,48.0,150.0,3361528.2322597355,323.01002653135237,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3361528.2322597355,-3339973.587126976,True,-3557274.249939476,True
274,diesel_battery,PV + diesel + battery,800.0,0.65,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-3264875.436834468,True,-3482176.0996469683,True
274,battery_hydrogen,PV + battery + hydrogen,800.0,0.65,48.0,150.0,3436626.3825522433,330.2262251893454,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3436626.3825522433,-3264875.436834468,True,-3482176.0996469683,True
275,diesel_battery,PV + diesel + battery,800.0,0.7,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-3189777.28654196,True,-3407077.9493544605,True
275,battery_hydrogen,PV + battery + hydrogen,800.0,0.7,48.0,150.0,3511724.532844751,337.4424238473385,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3511724.532844751,-3189777.28654196,True,-3407077.9493544605,True
276,diesel_battery,PV + diesel + battery,800.0,0.75,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-3114679.1362494524,True,-3331979.7990619526,True
276,battery_hydrogen,PV + battery + hydrogen,800.0,0.75,48.0,150.0,3586822.683137259,344.6586225053315,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3586822.683137259,-3114679.1362494524,True,-3331979.7990619526,True
277,diesel_battery,PV + diesel + battery,800.0,0.8,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-3039580.9859569445,True,-3256881.648769445,True
277,battery_hydrogen,PV + battery + hydrogen,800.0,0.8,48.0,150.0,3661920.833429767,351.87482116332455,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3661920.833429767,-3039580.9859569445,True,-3256881.648769445,True
278,diesel_battery,PV + diesel + battery,800.0,0.85,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-2964482.8356644367,True,-3181783.498476937,True
278,battery_hydrogen,PV + battery + hydrogen,800.0,0.85,48.0,150.0,3737018.9837222747,359.0910198213176,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3737018.9837222747,-2964482.8356644367,True,-3181783.498476937,True
279,diesel_battery,PV + diesel + battery,800.0,0.9,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-2889384.685371929,True,-3106685.348184429,True
279,battery_hydrogen,PV + battery + hydrogen,800.0,0.9,48.0,150.0,3812117.1340147825,366.3072184793107,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3812117.1340147825,-2889384.685371929,True,-3106685.348184429,True
280,diesel_battery,PV + diesel + battery,800.0,0.95,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-2814286.535079421,True,-3031587.1978919213,True
280,battery_hydrogen,PV + battery + hydrogen,800.0,0.95,48.0,150.0,3887215.2843072903,373.5234171373037,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3887215.2843072903,-2814286.535079421,True,-3031587.1978919213,True
281,diesel_battery,PV + diesel + battery,800.0,1.0,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-2739188.384786913,True,-2956489.0475994134,True
281,battery_hydrogen,PV + battery + hydrogen,800.0,1.0,48.0,150.0,3962313.434599798,380.73961579529674,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3962313.434599798,-2739188.384786913,True,-2956489.0475994134,True
282,diesel_battery,PV + diesel + battery,800.0,1.05,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-2664090.2344944053,True,-2881390.8973069056,True
282,battery_hydrogen,PV + battery + hydrogen,800.0,1.05,48.0,150.0,4037411.584892306,387.9558144532898,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4037411.584892306,-2664090.2344944053,True,-2881390.8973069056,True
283,diesel_battery,PV + diesel + battery,800.0,1.1,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-2588992.0842018975,True,-2806292.7470143978,True
283,battery_hydrogen,PV + battery + hydrogen,800.0,1.1,48.0,150.0,4112509.735184814,395.17201311128287,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4112509.735184814,-2588992.0842018975,True,-2806292.7470143978,True
284,diesel_battery,PV + diesel + battery,800.0,1.15,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-2513893.9339093897,True,-2731194.59672189,True
284,battery_hydrogen,PV + battery + hydrogen,800.0,1.15,48.0,150.0,4187607.8854773217,402.38821176927587,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4187607.8854773217,-2513893.9339093897,True,-2731194.59672189,True
285,diesel_battery,PV + diesel + battery,800.0,1.2,48.0,150.0,6701501.819386711,643.9488622187931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6918802.482199212,-2438795.783616881,True,-2656096.446429381,True
285,battery_hydrogen,PV + battery + hydrogen,800.0,1.2,48.0,150.0,4262706.03576983,409.60441042726904,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4262706.03576983,-2438795.783616881,True,-2656096.446429381,True
286,diesel_battery,PV + diesel + battery,850.0,0.3,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-4115303.8660530234,True,-4332604.528865524,True
286,battery_hydrogen,PV + battery + hydrogen,850.0,0.3,48.0,150.0,2910939.3305046884,279.71283458339406,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,2910939.3305046884,-4115303.8660530234,True,-4332604.528865524,True
287,diesel_battery,PV + diesel + battery,850.0,0.35,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-4040205.7157605155,True,-4257506.378573015,True
287,battery_hydrogen,PV + battery + hydrogen,850.0,0.35,48.0,150.0,2986037.4807971963,286.9290332413871,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,2986037.4807971963,-4040205.7157605155,True,-4257506.378573015,True
288,diesel_battery,PV + diesel + battery,850.0,0.4,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-3965107.5654680077,True,-4182408.228280508,True
288,battery_hydrogen,PV + battery + hydrogen,850.0,0.4,48.0,150.0,3061135.631089704,294.1452318993802,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3061135.631089704,-3965107.5654680077,True,-4182408.228280508,True
289,diesel_battery,PV + diesel + battery,850.0,0.45,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-3890009.4151755,True,-4107310.077988,True
289,battery_hydrogen,PV + battery + hydrogen,850.0,0.45,48.0,150.0,3136233.781382212,301.36143055737324,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3136233.781382212,-3890009.4151755,True,-4107310.077988,True
290,diesel_battery,PV + diesel + battery,850.0,0.5,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-3814911.264882992,True,-4032211.9276954923,True
290,battery_hydrogen,PV + battery + hydrogen,850.0,0.5,48.0,150.0,3211331.93167472,308.57762921536624,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3211331.93167472,-3814911.264882992,True,-4032211.9276954923,True
291,diesel_battery,PV + diesel + battery,850.0,0.55,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-3739813.114590484,True,-3957113.7774029844,True
291,battery_hydrogen,PV + battery + hydrogen,850.0,0.55,48.0,150.0,3286430.0819672276,315.7938278733593,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3286430.0819672276,-3739813.114590484,True,-3957113.7774029844,True
292,diesel_battery,PV + diesel + battery,850.0,0.6,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-3664714.9642979763,True,-3882015.6271104766,True
292,battery_hydrogen,PV + battery + hydrogen,850.0,0.6,48.0,150.0,3361528.2322597355,323.01002653135237,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3361528.2322597355,-3664714.9642979763,True,-3882015.6271104766,True
293,diesel_battery,PV + diesel + battery,850.0,0.65,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-3589616.8140054685,True,-3806917.4768179688,True
293,battery_hydrogen,PV + battery + hydrogen,850.0,0.65,48.0,150.0,3436626.3825522433,330.2262251893454,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3436626.3825522433,-3589616.8140054685,True,-3806917.4768179688,True
294,diesel_battery,PV + diesel + battery,850.0,0.7,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-3514518.6637129607,True,-3731819.326525461,True
294,battery_hydrogen,PV + battery + hydrogen,850.0,0.7,48.0,150.0,3511724.532844751,337.4424238473385,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3511724.532844751,-3514518.6637129607,True,-3731819.326525461,True
295,diesel_battery,PV + diesel + battery,850.0,0.75,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-3439420.513420453,True,-3656721.176232953,True
295,battery_hydrogen,PV + battery + hydrogen,850.0,0.75,48.0,150.0,3586822.683137259,344.6586225053315,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3586822.683137259,-3439420.513420453,True,-3656721.176232953,True
296,diesel_battery,PV + diesel + battery,850.0,0.8,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-3364322.363127945,True,-3581623.0259404453,True
296,battery_hydrogen,PV + battery + hydrogen,850.0,0.8,48.0,150.0,3661920.833429767,351.87482116332455,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3661920.833429767,-3364322.363127945,True,-3581623.0259404453,True
297,diesel_battery,PV + diesel + battery,850.0,0.85,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-3289224.212835437,True,-3506524.8756479374,True
297,battery_hydrogen,PV + battery + hydrogen,850.0,0.85,48.0,150.0,3737018.9837222747,359.0910198213176,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3737018.9837222747,-3289224.212835437,True,-3506524.8756479374,True
298,diesel_battery,PV + diesel + battery,850.0,0.9,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-3214126.0625429293,True,-3431426.7253554296,True
298,battery_hydrogen,PV + battery + hydrogen,850.0,0.9,48.0,150.0,3812117.1340147825,366.3072184793107,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3812117.1340147825,-3214126.0625429293,True,-3431426.7253554296,True
299,diesel_battery,PV + diesel + battery,850.0,0.95,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-3139027.9122504215,True,-3356328.5750629217,True
299,battery_hydrogen,PV + battery + hydrogen,850.0,0.95,48.0,150.0,3887215.2843072903,373.5234171373037,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3887215.2843072903,-3139027.9122504215,True,-3356328.5750629217,True
300,diesel_battery,PV + diesel + battery,850.0,1.0,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-3063929.7619579136,True,-3281230.424770414,True
300,battery_hydrogen,PV + battery + hydrogen,850.0,1.0,48.0,150.0,3962313.434599798,380.73961579529674,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3962313.434599798,-3063929.7619579136,True,-3281230.424770414,True
301,diesel_battery,PV + diesel + battery,850.0,1.05,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-2988831.611665406,True,-3206132.274477906,True
301,battery_hydrogen,PV + battery + hydrogen,850.0,1.05,48.0,150.0,4037411.584892306,387.9558144532898,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4037411.584892306,-2988831.611665406,True,-3206132.274477906,True
302,diesel_battery,PV + diesel + battery,850.0,1.1,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-2913733.461372898,True,-3131034.124185398,True
302,battery_hydrogen,PV + battery + hydrogen,850.0,1.1,48.0,150.0,4112509.735184814,395.17201311128287,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4112509.735184814,-2913733.461372898,True,-3131034.124185398,True
303,diesel_battery,PV + diesel + battery,850.0,1.15,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-2838635.31108039,True,-3055935.9738928904,True
303,battery_hydrogen,PV + battery + hydrogen,850.0,1.15,48.0,150.0,4187607.8854773217,402.38821176927587,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4187607.8854773217,-2838635.31108039,True,-3055935.9738928904,True
304,diesel_battery,PV + diesel + battery,850.0,1.2,48.0,150.0,7026243.196557712,675.1533363770599,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7243543.859370212,-2763537.1607878814,True,-2980837.8236003816,True
304,battery_hydrogen,PV + battery + hydrogen,850.0,1.2,48.0,150.0,4262706.03576983,409.60441042726904,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4262706.03576983,-2763537.1607878814,True,-2980837.8236003816,True
305,diesel_battery,PV + diesel + battery,900.0,0.3,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-4440045.243224023,True,-4657345.906036523,True
305,battery_hydrogen,PV + battery + hydrogen,900.0,0.3,48.0,150.0,2910939.3305046884,279.71283458339406,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,2910939.3305046884,-4440045.243224023,True,-4657345.906036523,True
306,diesel_battery,PV + diesel + battery,900.0,0.35,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-4364947.092931515,True,-4582247.755744016,True
306,battery_hydrogen,PV + battery + hydrogen,900.0,0.35,48.0,150.0,2986037.4807971963,286.9290332413871,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,2986037.4807971963,-4364947.092931515,True,-4582247.755744016,True
307,diesel_battery,PV + diesel + battery,900.0,0.4,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-4289848.942639007,True,-4507149.6054515075,True
307,battery_hydrogen,PV + battery + hydrogen,900.0,0.4,48.0,150.0,3061135.631089704,294.1452318993802,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3061135.631089704,-4289848.942639007,True,-4507149.6054515075,True
308,diesel_battery,PV + diesel + battery,900.0,0.45,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-4214750.7923465,True,-4432051.455158999,True
308,battery_hydrogen,PV + battery + hydrogen,900.0,0.45,48.0,150.0,3136233.781382212,301.36143055737324,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3136233.781382212,-4214750.7923465,True,-4432051.455158999,True
309,diesel_battery,PV + diesel + battery,900.0,0.5,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-4139652.6420539916,True,-4356953.304866492,True
309,battery_hydrogen,PV + battery + hydrogen,900.0,0.5,48.0,150.0,3211331.93167472,308.57762921536624,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3211331.93167472,-4139652.6420539916,True,-4356953.304866492,True
310,diesel_battery,PV + diesel + battery,900.0,0.55,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-4064554.4917614837,True,-4281855.154573984,True
310,battery_hydrogen,PV + battery + hydrogen,900.0,0.55,48.0,150.0,3286430.0819672276,315.7938278733593,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3286430.0819672276,-4064554.4917614837,True,-4281855.154573984,True
311,diesel_battery,PV + diesel + battery,900.0,0.6,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-3989456.341468976,True,-4206757.004281476,True
311,battery_hydrogen,PV + battery + hydrogen,900.0,0.6,48.0,150.0,3361528.2322597355,323.01002653135237,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3361528.2322597355,-3989456.341468976,True,-4206757.004281476,True
312,diesel_battery,PV + diesel + battery,900.0,0.65,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-3914358.191176468,True,-4131658.8539889683,True
312,battery_hydrogen,PV + battery + hydrogen,900.0,0.65,48.0,150.0,3436626.3825522433,330.2262251893454,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3436626.3825522433,-3914358.191176468,True,-4131658.8539889683,True
313,diesel_battery,PV + diesel + battery,900.0,0.7,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-3839260.04088396,True,-4056560.7036964605,True
313,battery_hydrogen,PV + battery + hydrogen,900.0,0.7,48.0,150.0,3511724.532844751,337.4424238473385,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3511724.532844751,-3839260.04088396,True,-4056560.7036964605,True
314,diesel_battery,PV + diesel + battery,900.0,0.75,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-3764161.8905914524,True,-3981462.5534039526,True
314,battery_hydrogen,PV + battery + hydrogen,900.0,0.75,48.0,150.0,3586822.683137259,344.6586225053315,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3586822.683137259,-3764161.8905914524,True,-3981462.5534039526,True
315,diesel_battery,PV + diesel + battery,900.0,0.8,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-3689063.7402989445,True,-3906364.403111445,True
315,battery_hydrogen,PV + battery + hydrogen,900.0,0.8,48.0,150.0,3661920.833429767,351.87482116332455,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3661920.833429767,-3689063.7402989445,True,-3906364.403111445,True
316,diesel_battery,PV + diesel + battery,900.0,0.85,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-3613965.5900064367,True,-3831266.252818937,True
